DOORS ID,Taipei Circle Line Alarm List (English),Taipei Circle Line Alarm List (Chinese),TWC,CBTC,WSP,MLK,Core,LATS,PSD,SCADA,PSIS,VHD,ALARM EQUATE,Alarm Description (English),Alarm Description (Chinese),Alarm Code Prefix,PRI,Train Status,Territory-Based Y/N,Routing,ACK Policy,Inactive Policy,Inactive Condition,Source Mapping,Subsystem ,Feature,Related Work Item,"""Fixed"" 
Release(s)",Notes
,<PVID><TID> At <TRACKING LOC>: Emergency Brake Test Warning,,,X,,,,,,,,,,Alarm generated when a static emergency brake test has not been run for a non-vital time period.,,V518,3,Minor,N,"Dispatcher, Supervisor, SysManager, Maintainer, Instructor, Trainee",Automatic,Inactive Condition,Emergency Brake Test Warning indication changes to another status.,CBTC Message Type 170,VEH,Emergency Brake Static Test,27201,UNRELEASED,
,<PVID><TID> At <TRACKING LOC>: Emergency Brake Test Out Of Date,,,X,,,,,,,,,,Alarm generated when a static emergency brake test has not been run for a vital time period.,,V519,3,Minor,N,"Dispatcher, Supervisor, SysManager, Maintainer, Instructor, Trainee",Automatic,Inactive Condition,Emergency Brake Test Out-of-Date indication changes to Failed or to Fully Operational.,CBTC Message Type 170,VEH,Emergency Brake Static Test,27201,UNRELEASED,
,<PVID><TID> At <TRACKING LOC>: Emergency Brake Test Failed,,,X,,,,,,,,,,Alarm generated when a static emergency brake test failed.,,V520,2,Major,Y,User(s) who owns the territory where the alarm  event occurred,Manual,Inactive Condition,Emergency Brake Test Failed indication changes to Fully Operational.,CBTC Message Type 170,VEH,Emergency Brake Static Test,27201,UNRELEASED,
,<PVID><TID> At <TRACKING LOC>: Brake Failure Indicates Hold At Next Station Stop,,,X,,,,,,,,,,Alarm generated when a brake failure indicates the train should be held at its next station stop.,,V521,2,Major,N,"Dispatcher, Supervisor, SysManager, Maintainer, Instructor, Trainee",Manual,Inactive Condition,Hold is placed on train at its next station stop,CBTC Message Type 184,VEH,Vehicle Equipment Statuses,27201,UNRELEASED,
,<PVID><TID> At <TRACKING LOC>: Brake Failure Indicates Remove At End Of Mission,,,X,,,,,,,,,,Alarm generated when a brake failure indicates the train should be removed at the end of its mission.,,V522,2,Minor,N,"Dispatcher, Supervisor, SysManager, Maintainer, Instructor, Trainee",Manual,Inactive Condition,Train is removed from service.,CBTC Message Type 184,VEH,Vehicle Equipment Statuses,27201,UNRELEASED,
,<PVID><TID> At <TRACKING LOC>: Propulsion Status Indicates Hold At Next Station Stop,,,X,,,,,,,,,,Alarm generated when the propulsion system indicates the train should be held at its next station stop.,,V523,2,Major,N,"Dispatcher, Supervisor, SysManager, Maintainer, Instructor, Trainee",Manual,Inactive Condition,Hold is placed on train at its next station stop,CBTC Message Type 184,VEH,Vehicle Equipment Statuses,27201,UNRELEASED,
,<PVID><TID> At <TRACKING LOC>: Propulsion Status Indicates Remove At End Of Mission,,,X,,,,,,,,,,Alarm generated when the propulsion system status indicates the train should be removed at the end of its mission.,,V524,2,Major,N,"Dispatcher, Supervisor, SysManager, Maintainer, Instructor, Trainee",Manual,Inactive Condition,Train is removed from service.,CBTC Message Type 184,VEH,Vehicle Equipment Statuses,27201,UNRELEASED,
,<PVID><TID> At <TRACKING LOC>: Auxiliary Power Unit Plus Battery Status Indicates Hold At Next Station Stop,,,X,,,,,,,,,,Alarm generated when the Auxiliary Power Unit + Battery status indicates the train should be held at its next station stop.,,V525,2,Major,N,"Dispatcher, Supervisor, SysManager, Maintainer, Instructor, Trainee",Manual,Inactive Condition,Hold is placed on train at its next station stop,CBTC Message Type 184,VEH,Vehicle Equipment Statuses,27201,UNRELEASED,
,<PVID><TID> At <TRACKING LOC>: Auxiliary Power Unit Plus Battery Status Indicates Remove At End Of Mission,,,X,,,,,,,,,,Alarm generated when the Auxiliary Power Unit + Battery status indicates the train should be removed at the end of its mission.,,V526,2,Major,N,"Dispatcher, Supervisor, SysManager, Maintainer, Instructor, Trainee",Manual,Inactive Condition,Train is removed from service.,CBTC Message Type 184,VEH,Vehicle Equipment Statuses,27201,UNRELEASED,
,<PVID><TID> At <TRACKING LOC>: HVAC Status Indicates Hold At Next Station Stop,,,X,,,,,,,,,,"Alarm generated when the Heating, Ventilation and Air Conditioning status indicates the train should be held at its next station stop.",,V527,2,Major,N,"Dispatcher, Supervisor, SysManager, Maintainer, Instructor, Trainee",Manual,Inactive Condition,Hold is placed on train at its next station stop,CBTC Message Type 184,VEH,Vehicle Equipment Statuses,27201,UNRELEASED,
,<PVID><TID> At <TRACKING LOC>: HVAC Indicates Remove At End Of Mission,,,X,,,,,,,,,,"Alarm generated when the Heating, Ventilation and Air Conditioning status indicates the train should be removed at the end of its mission.",,V528,2,Major,N,"Dispatcher, Supervisor, SysManager, Maintainer, Instructor, Trainee",Manual,Inactive Condition,Train is removed from service.,CBTC Message Type 184,VEH,Vehicle Equipment Statuses,27201,UNRELEASED,
,<PVID><TID> At <TRACKING LOC>: Train Control Management System Status Indicates Hold At Next Station Stop,,,X,,,,,,,,,,Alarm generated when the TCMS  indicates the train should be held at its next station stop.,,V529,2,Major,N,"Dispatcher, Supervisor, SysManager, Maintainer, Instructor, Trainee",Manual,Inactive Condition,Hold is placed on train at its next station stop,CBTC Message Type 184,VEH,Vehicle Equipment Statuses,27201,UNRELEASED,
,<PVID><TID> At <TRACKING LOC>: Train Control Management System Status Indicates Remove At End Of Mission,,,X,,,,,,,,,,Alarm generated when the TCMS indicates the train should be removed at the end of its mission.,,V530,2,Major,N,"Dispatcher, Supervisor, SysManager, Maintainer, Instructor, Trainee",Manual,Inactive Condition,Train is removed from service.,CBTC Message Type 184,VEH,Vehicle Equipment Statuses,27201,UNRELEASED,
,<PVID><TID> At <TRACKING LOC>: Friction Brake Status Not Okay for Departure,,,X,,,,,,,,,,Alarm generated when the friction brake status is not okay for the train to depart.,,V531,2,Major,Y,User(s) who owns the territory where the alarm  event occurred,Manual,Inactive Condition,Friction Brake Status is okay for departure (indication changes from 1 to 0 in Msg 184),CBTC Message Type 184,VEH,Friction Brake Capability,27201,UNRELEASED,
,<PVID><TID> At <TRACKING LOC>: Static Parking Brake Test Failed ,,,X,,,,,,,,,TTT_OBSI_ATO_STATIC_PARKING_BRAKE_TEST_FAILURE_ON,Alarm generated when the ATS Subsystem receives an indication that the Static Parking Brake Test has failed.,,V533,5,Minor,N,"Dispatcher, Supervisor, SysManager, Maintainer, Instructor, Trainee",Automatic,Timed(300),NA,CBTC Message Type 170,VEH,Passenger Service Tests,34398,4.13,
,<PVID><TID> At <TRACKING LOC>: Static Brake Test Failed ,,,X,,,,,,,,,TTT_OBSI_ATO_STATIC_BRAKE_TEST_FAILURE_ON,Alarm generated when the ATS Subsystem receives an indication that the Static Brake Test has failed.,,V534,5,Minor,N,"Dispatcher, Supervisor, SysManager, Maintainer, Instructor, Trainee",Automatic,Timed(300),NA,CBTC Message Type 170,VEH,Passenger Service Tests,34398,4.13,
,<PVID><TID> At <TRACKING LOC>: Static Emergency Brake Test Failed ,,,X,,,,,,,,,TTT_OBSI_ATO_STATIC_EMERGENCY_BRAKE_TEST_FAILURE_ON ,Alarm generated when the ATS Subsystem receives an indication that the Static EB Brake Test has failed.,,V535,5,Minor,N,"Dispatcher, Supervisor, SysManager, Maintainer, Instructor, Trainee",Automatic,Timed(300),NA,CBTC Message Type 170,VEH,Passenger Service Tests,34398,4.13,
,<PVID><TID> At <TRACKING LOC>: Static Door Test Failed ,,,X,,,,,,,,,TTT_OBSI_ATO_STATIC_DOOR_BRAKE_TEST_FAILURE_ON,Alarm generated when the ATS Subsystem receives an indication that the Static Door Test has failed.,,V536,5,Minor,N,"Dispatcher, Supervisor, SysManager, Maintainer, Instructor, Trainee",Automatic,Timed(300),NA,CBTC Message Type 170,VEH,Passenger Service Tests,34398,4.13,
,<PVID><TID> At <TRACKING LOC>: Static Door Cycle Test Failed ,,,X,,,,,,,,,TTT_OBSI_ATO_STATIC_DOOR_CYCLE_TEST_FAILURE_ON,Alarm generated when the ATS Subsystem receives an indication that the Static Door Cycle Test has failed.,,V537,5,Minor,N,"Dispatcher, Supervisor, SysManager, Maintainer, Instructor, Trainee",Automatic,Timed(300),NA,CBTC Message Type 170,VEH,Passenger Service Tests,34398,4.13,
,<PVID> <TID> Carborne Controller  State Is Isolated,,,X,,,,,,,,,,Alarm generated when the train is reporting the the Carborne Controller is in the Isolated state.,,V538,3,Minor,Y,User(s) who owns the territory where the alarm  event occurred,Manual,Inactive Condition,Train is no longer reporting that CC is Isolated.,CBTC Message Type 170,VEH,NA,36942,UNRELEASED,
,<PVID> <TID> Carborne Controller  State Is Manually Isolated,,,X,,,,,,,,,,Alarm generated when the train is reporting the the Carborne Controller is in the Manually Isolated states.,,V539,3,Minor,Y,User(s) who owns the territory where the alarm  event occurred,Manual,Inactive Condition,Train is no longer reporting that CC is Mnaually Isolated.,CBTC Message Type 170,VEH,NA,36942,UNRELEASED,
,<PVID><TID> At <TRACKING LOC>: Air Suspension Failure,,,X,,,,,,,,,,Alarm generated when the train indicates an air suspension failure.,,V540,2,Major,Y,User(s) who owns the territory where the alarm  event occurred,Manual,Inactive Condition,Air Suspension Status is no longer failed.,CBTC Message Type 184,VEH,Air Suspension Status,27201,UNRELEASED,
,<PVID><TID> At <TRACKING LOC>: Air Suspension Failure On Rescued Vehicle,,,X,,,,,,,,,,Alarm generated when there is an air suspension failure for a rescued vehicle.,,V541,2,Major,Y,User(s) who owns the territory where the alarm  event occurred,Manual,Inactive Condition,Air suspension Status is no longer failed on Rescued Vehicle.,CBTC Message Type 184,VEH,Air Suspension Status,27201,UNRELEASED,
,<PVID><TID> At <TRACKING LOC>: Parking Brake Test Failed,,,X,,,,,,,,,,Alarm generated when a parking brake test fails.,,V542,2,Major,Y,User(s) who owns the territory where the alarm  event occurred,Manual,Inactive Condition,Failed indication goes from True to False in Msg 170.,CBTC Message Type 170,VEH,Parking Brake Test,27201,UNRELEASED,
,<PVID><TID> At <TRACKING LOC>: Service Brake Test 24-Hour Warning,,,X,,,,,,,,,,Alarm generated when a service brake test has not been performed in at least 24 hours.,,V543,4,Minor,N,"Dispatcher, Supervisor, SysManager, Maintainer, Instructor, Trainee",Automatic,Inactive Condition,Service Brake Test 24-Hour Warning indication changes from 1 to 0 in Msg 184,CBTC Message Type 184,VEH,Service Brake Test,27201,UNRELEASED,
,<PVID><TID> At <TRACKING LOC>: Service Brake Test 26 Hours Overdue,,,X,,,,,,,,,,Alarm generated when a service brake test is overdue; it has not been performed in at least 26 hours.,,V544,4,Minor,N,"Dispatcher, Supervisor, SysManager, Maintainer, Instructor, Trainee",Automatic,Inactive Condition,Service Brake Test 26-Hour Warning indication changes from 1 to 0 in Msg 184,CBTC Message Type 184,VEH,Service Brake Test,27201,UNRELEASED,
,<PVID><TID> At <TRACKING LOC>: Wheel Calibration Required,,,X,,,,,,,,,TTT_OBSI_CCU_WHEELS_CALIBRATION_REQUIRED_ON,Alarm generated when the ATS subsystem receives a Wheel Calibration Required = Trueindication from CBTC.,,V545,2,Major,Y,"User(s) of the following type who own the territory where the alarm event occurred,
Dispatcher, SysManager, Supervisor, Maintainer, Instructor, Trainee",Manual,Inactive Condition,Receipt of the Wheel Calibration Required = Falseindication,CBTC Message Type 107,VEH,Workshop Exit And UTO,33355,4.13,
,<PVID><TID> At <TRACKING LOC>: Accelerometer Calibration Required,,,X,,,,,,,,,TTT_OBSI_CCU_ACCELEROMETERS_CALIBRATION_REQUIRED_ON,Alarm generated when the ATS subsystem receives an Accelerometer Calibration Required = True indication from CBTC.,,V546,2,Major,Y,"User(s) of the following type who own the territory where the alarm event occurred,
Dispatcher, SysManager, Supervisor, Maintainer, Instructor, Trainee",Manual,Inactive Condition,Receipt of the Accelerometer Calibration Required = Falseindication,CBTC Message Type 107,VEH,Workshop Exit And UTO,33355,4.13,
,<PVID><TID> At <TRACKING LOC>: Stopping Point Is Located In A Permissive Anticollision Zone,,,X,,,,,,,,,TTT_OBSI_CCU_PERMISSIVE_ANTICOLLISION_1,Alarm generated when the ATS subsystem receives a Permissive Anticollision indication with the status Activated (1),,V547,2,Minor,Y,"User(s) of the following type who own the territory where the alarm event occurred,
Dispatcher, SysManager, Supervisor, Maintainer, Instructor, Trainee",Manual,Inactive Condition,Receipt of the Permissive Anticollision indication with the status Inactive (0),CBTC Message Type 107,VEH,Workshop Exit And UTO,33355,4.13,
,<PVID><TID> At <TRACKING LOC>: Permissive Anticollision Zone Status Of Stopping Point Is Unknown,,,X,,,,,,,,,TTT_OBSI_CCU_PERMISSIVE_ANTICOLLISION_255,Alarm generated when the ATS subsystem receives a Permissive Anticollision indication with the status Unknown (0xFF),,V548,2,Minor,Y,"User(s) of the following type who own the territory where the alarm event occurred,
Dispatcher, SysManager, Supervisor, Maintainer, Instructor, Trainee",Manual,Inactive Condition,Receipt of the Permissive Anticollision indication with the status Active (1) or Inactive (0),CBTC Message Type 107,VEH,Workshop Exit And UTO,33355,4.13,
,<PVID><TID> Vehicle Door <STR> is inhibited at <LOCATION>,,,X,,,,,,,,,,Door data indicates a Vehicle door is inhibited.  This could be the result of an ATS persistent inhibit request or could have been done on the train.  The alarm should not be generated for inhibition indications from transient inhibit commands.,,V549,2,Major,Y,"User(s) of the following type who own the territory where the alarm event occurred.  Dispatcher, SysManager, Supervisor, Maintainer, Instructor, Trainee",Manual,Inactive Condition,Vehicle door is no longer indicating that it is inhibited.,CBTC Message Type 184,VEH,PSD and Multiple Consist Trains,4571,4.12,
ATS_GA_AL-277,<PVID><TID> At <TRACKING LOC>: Train Overweight Alarm,,,X,,,,,,,,,TTT_OBSI_CCU_TRAINOVERWEIGHT_ON,Alarm generated when an indication is received that the train is in an overweight condition.,,V551,3,Major,Y,"Dispatcher, Supervisor, SysManager, Instructor, Trainee",Manual,Inactive Condition,Train overweight no longer reported.,CBTC Message Type 184,VEH,SOP 597,12910,4.12,
ATS_GA_AL-787,<PVID><TID> reported operational stopping point <INT> does not match expected operational stopping point <INT> at <PLATFORM>.,,,X,,,,,,,,,STOPPING_POINT_MISMATCH_AT_BERTH,Reported when the train berths at a platform at a different operational stopping point than expected.,,V552,5,NA,Y,"User(s) of the following type who own the territory where the alarm event occurred.  Dispatcher, SysManager, Supervisor, Instructor, Trainee",Automatic,Inactive condition,Train departs from platform,CBTC Message Type 101,VEH,PSD and Multiple Consist Trains,"4571
34201",,
,<PVID><TID> <LOCATION>  CC Initialization status Is Failed,,,X,,,,,,,,,,Alarm generated when a vehicle reports the initialization status of the Carborne Controller as Failed.  ,,V560,1,Serious,Y,"Dispatcher that owns the territory, Instructor, Trainee, Supervisor",Manual,Inactive Condition,Carborne Controller in Cab 1 reports an initialization status other than Failed,CBTC Message Type 107,VEH,Diagnosis Management,93872,,
,<PVID><TID> <LOCATION> Cab1 TOD Initialization status Is Failed,,,X,,,,,,,,,,Alarm generated when a vehicle reports the initialization status of the Train Onboard Display in Cab 1 as Failed.,,V561,1,Serious,Y,"Dispatcher that owns the territory, Instructor, Trainee, Supervisor",Manual,Inactive Condition,Train Onboard Display in Cab 1 reports an initialization status other than Failed,CBTC Message Type 107,VEH,Diagnosis Management,93872,,
,<PVID><TID> <LOCATION> Cab2 TOD Initialization status Is Failed,,,X,,,,,,,,,,Alarm generated when a vehicle reports the initialization status of the Train Onboard Display in Cab 2 as Failed.,,V562,1,Serious,Y,"Dispatcher that owns the territory, Instructor, Trainee, Supervisor",Manual,Inactive Condition,Train Onboard Display in Cab 2 reports an initialization status other than Failed,CBTC Message Type 107,VEH,Diagnosis Management,93872,,
,<PVID><TID> <LOCATION> CC Initialization status Is Unknown,,,X,,,,,,,,,,Alarm generated when a vehicle reports the initialization status of the Carborne Controller in Cab 1 as Unknown. ,,V563,1,Serious,Y,"Dispatcher that owns the territory, Instructor, Trainee, Supervisor",Manual,Inactive Condition,Carborne Controller in Cab 1 reports an initialization status other than Unknown,CBTC Message Type 107,VEH,Diagnosis Management,93872,,
,<PVID><TID> <LOCATION> Cab1 TOD Initialization status Is Unknown,,,X,,,,,,,,,,Alarm generated when a vehicle reports the initialization status of the Train Onboard Display in Cab 1 as Unknown.,,V564,1,Serious,Y,"Dispatcher that owns the territory, Instructor, Trainee, Supervisor",Manual,Inactive Condition,Train Onboard Display in Cab 1 reports an initialization status other than Unknown,CBTC Message Type 107,VEH,Diagnosis Management,93872,,
,<PVID><TID> <LOCATION> Cab2 TOD Initialization status Is Unknown,,,X,,,,,,,,,,Alarm generated when a vehicle reports the initialization status of the Train Onboard Display in Cab 2 as Unknown.,,V565,1,Serious,Y,"Dispatcher that owns the territory, Instructor, Trainee, Supervisor",Manual,Inactive Condition,Train Onboard Display in Cab 2 reports an initialization status other than Unknown,CBTC Message Type 107,VEH,Diagnosis Management,93872,,
,<PVID><TID> <LOCATION> CC Equipment status Is Functional Failure,,,X,,,,,,,,,,Alarm generated when a vehicle reports the equipment status of the Carborne Controller  as Functional Failure.,,V566,1,Serious,Y,"Dispatcher that owns the territory, Instructor, Trainee, Supervisor",Manual,Inactive Condition,Carborne Controller in Cab 1 reports an equipment status other than Functional Failure,CBTC Message Type 107,VEH,Diagnosis Management,93872,,
